,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
216,Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet
217,Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,45.0,700,315000.0,63000.0,0.2,Outlet
218,Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,35.0,750,262500.0,105000.0,0.4,Outlet
219,Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet
220,Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,45.0,675,303750.0,121500.0,0.4,Outlet
221,Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82688.0,0.35,Outlet
222,Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet
223,Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,45.0,650,292500.0,58500.0,0.2,Outlet
224,Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,35.0,800,280000.0,112000.0,0.4,Outlet
225,Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet
226,Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,45.0,650,292500.0,117000.0,0.4,Outlet
227,Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet
228,Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet
229,Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,45.0,625,281250.0,56250.0,0.2,Outlet
230,Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet
231,Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,300000.0,75000.0,0.25,Outlet
232,Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,50.0,625,312500.0,125000.0,0.4,Outlet
233,Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82688.0,0.35,Outlet
234,Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet
235,Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,65.0,600,390000.0,78000.0,0.2,Outlet
236,Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet
237,Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,325000.0,81250.0,0.25,Outlet
238,Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet
239,Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet
240,Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet
241,Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,65.0,625,406250.0,81250.0,0.2,Outlet
242,Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,45.0,900,405000.0,162000.0,0.4,Outlet
243,Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,375000.0,93750.0,0.25,Outlet
244,Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet
245,Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,281250.0,98438.0,0.35,Outlet
246,Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet
247,Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,65.0,800,520000.0,104000.0,0.2,Outlet
248,Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,45.0,950,427500.0,171000.0,0.4,Outlet
249,Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,400000.0,100000.0,0.25,Outlet
250,Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet
251,Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,292500.0,102375.0,0.35,Outlet
252,Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,50.0,700,350000.0,192500.0,0.55,Outlet
253,Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet
254,Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900,450000.0,180000.0,0.4,Outlet
255,Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467500.0,116875.0,0.25,Outlet
256,Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,50.0,725,362500.0,145000.0,0.4,Outlet
257,Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,337500.0,118125.0,0.35,Outlet
258,Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,60.0,675,405000.0,222750.0,0.55,Outlet
259,Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet
260,Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,50.0,850,425000.0,170000.0,0.4,Outlet
261,Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467500.0,116875.0,0.25,Outlet
262,Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700,350000.0,140000.0,0.4,Outlet
263,Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet
264,Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,60.0,650,390000.0,214500.0,0.55,Outlet
265,Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet
266,Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,50.0,800,400000.0,160000.0,0.4,Outlet
267,Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,800,440000.0,110000.0,0.25,Outlet
268,Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet
269,Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,312500.0,109375.0,0.35,Outlet
270,Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.0,0.55,Outlet
271,Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet
272,Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,50.0,825,412500.0,165000.0,0.4,Outlet
273,Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,825,453750.0,113438.0,0.25,Outlet
274,Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,50.0,675,337500.0,135000.0,0.4,Outlet
275,Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet
276,Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.0,0.55,Outlet
277,Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet
278,Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,50.0,900,450000.0,180000.0,0.4,Outlet
279,Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,55.0,900,495000.0,123750.0,0.25,Outlet
280,Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,50.0,700,350000.0,140000.0,0.4,Outlet
281,Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,50.0,700,350000.0,122500.0,0.35,Outlet
282,Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,60.0,625,375000.0,206250.0,0.55,Outlet
283,Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,65.0,725,471250.0,94250.0,0.2,Outlet
284,Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,45.0,475,213750.0,85500.0,0.4,Outlet
285,Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,45.0,275,123750.0,43313.0,0.35,Outlet
286,Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,35.0,275,96250.0,33688.0,0.35,Outlet
287,Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,40.0,125,50000.0,20000.0,0.4,Outlet
288,Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,96250.0,33688.0,0.35,Outlet
289,Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet
290,Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,45.0,525,236250.0,94500.0,0.4,Outlet
291,Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,175,78750.0,27563.0,0.35,Outlet
292,Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,35.0,225,78750.0,27563.0,0.35,Outlet
293,Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,100,40000.0,16000.0,0.4,Outlet
294,Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,55.0,175,96250.0,33688.0,0.35,Outlet
295,Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,275,123750.0,61875.0,0.5,Outlet
296,Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,495,247500.0,99000.0,0.4,Outlet
297,Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,200,100000.0,35000.0,0.35,Outlet
298,Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,225,90000.0,31500.0,0.35,Outlet
299,Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet
300,Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
301,Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet
302,Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,450,225000.0,90000.0,0.4,Outlet
303,Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,150,75000.0,26250.0,0.35,Outlet
304,Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,150,60000.0,21000.0,0.35,Outlet
305,Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45.0,75,33750.0,13500.0,0.4,Outlet
306,Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,100,60000.0,21000.0,0.35,Outlet
307,Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,225,112500.0,56250.0,0.5,Outlet
308,Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,495,297000.0,118800.0,0.4,Outlet
309,Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55.0,200,110000.0,38500.0,0.35,Outlet
310,Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,175,87500.0,30625.0,0.35,Outlet
311,Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,100,50000.0,20000.0,0.4,Outlet
312,Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
313,Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5,Outlet
314,Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet
315,Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,250,112500.0,39375.0,0.35,Outlet
316,Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet
317,Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet
318,Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35,Outlet
319,Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,350,192500.0,96250.0,0.5,Outlet
320,Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4,Outlet
321,Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146250.0,51188.0,0.35,Outlet
322,Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet
323,Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,200,80000.0,32000.0,0.4,Outlet
324,Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,225,112500.0,39375.0,0.35,Outlet
325,Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,400,220000.0,110000.0,0.5,Outlet
326,Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,550,275000.0,110000.0,0.4,Outlet
327,Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,325,146250.0,51188.0,0.35,Outlet
328,Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,250,100000.0,35000.0,0.35,Outlet
329,Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,225,90000.0,36000.0,0.4,Outlet
330,Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,200,100000.0,35000.0,0.35,Outlet
331,Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,375,206250.0,103125.0,0.5,Outlet
332,Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.0,500,250000.0,100000.0,0.4,Outlet
333,Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45.0,300,135000.0,47250.0,0.35,Outlet
334,Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,40.0,200,80000.0,28000.0,0.35,Outlet
335,Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40.0,175,70000.0,28000.0,0.4,Outlet
336,Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,175,87500.0,30625.0,0.35,Outlet
337,Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,55.0,250,137500.0,68750.0,0.5,Outlet
338,Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,425,255000.0,102000.0,0.4,Outlet
339,Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
340,Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,150,75000.0,26250.0,0.35,Outlet
341,Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,125,62500.0,25000.0,0.4,Outlet
342,Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,125,75000.0,26250.0,0.35,Outlet
343,Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5,Outlet
344,Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,400,240000.0,96000.0,0.4,Outlet
345,Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
346,Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,195,97500.0,34125.0,0.35,Outlet
347,Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,175,87500.0,35000.0,0.4,Outlet
348,Foot Locker,1185732,8/3/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,150,90000.0,31500.0,0.35,Outlet
349,Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,250,162500.0,81250.0,0.5,Outlet
350,Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.0,500,300000.0,120000.0,0.4,Outlet
351,Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50.0,300,150000.0,52500.0,0.35,Outlet
352,Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,50.0,250,125000.0,43750.0,0.35,Outlet
353,Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50.0,200,100000.0,40000.0,0.4,Outlet
354,Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,60.0,200,120000.0,42000.0,0.35,Outlet
355,Foot Locker,1185732,8/10/2021,Midwest,Illinois,Chicago,Women's Apparel,65.0,300,195000.0,97500.0,0.5,Outlet
356,Sports Direct,1197831,8/11/2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,725,145000.0,43500.0,0.3,Outlet
357,Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30.0,725,217500.0,65250.0,0.3,Outlet
358,Sports Direct,1197831,8/13/2021,Midwest,Illinois,Chicago,Women's Street Footwear,30.0,525,157500.0,47250.0,0.3,Outlet
359,Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35.0,525,183750.0,73500.0,0.4,Outlet
360,Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,40.0,375,150000.0,37500.0,0.25,Outlet
361,Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,35.0,525,183750.0,82688.0,0.45,Outlet
362,Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,25.0,675,168750.0,50625.0,0.3,Outlet
363,Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,35.0,650,227500.0,68250.0,0.3,Outlet
364,Sports Direct,1197831,8/19/2021,South,Texas,Dallas,Women's Street Footwear,35.0,475,166250.0,49875.0,0.3,Outlet
365,Sports Direct,1197831,8/20/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,425,148750.0,59500.0,0.4,Outlet
366,Sports Direct,1197831,8/21/2021,South,Texas,Dallas,Men's Apparel,40.0,300,120000.0,30000.0,0.25,Outlet
367,Sports Direct,1197831,8/22/2021,South,Texas,Dallas,Women's Apparel,35.0,500,175000.0,78750.0,0.45,Outlet
368,Sports Direct,1197831,8/23/2021,South,Texas,Dallas,Men's Street Footwear,30.0,675,202500.0,70875.0,0.35,Outlet
369,Sports Direct,1197831,8/24/2021,South,Texas,Dallas,Men's Athletic Footwear,40.0,675,270000.0,94500.0,0.35,Outlet
370,Sports Direct,1197831,8/25/2021,South,Texas,Dallas,Women's Street Footwear,30.0,500,150000.0,52500.0,0.35,Outlet
371,Sports Direct,1197831,8/26/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,400,140000.0,63000.0,0.45,Outlet
372,Sports Direct,1197831,8/27/2021,South,Texas,Dallas,Men's Apparel,40.0,300,120000.0,36000.0,0.3,Outlet
373,Sports Direct,1197831,8/28/2021,South,Texas,Dallas,Women's Apparel,35.0,450,157500.0,78750.0,0.5,Outlet
374,Sports Direct,1197831,8/29/2021,South,Texas,Dallas,Men's Street Footwear,20.0,700,140000.0,49000.0,0.35,Outlet
375,Sports Direct,1197831,8/30/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,700,210000.0,73500.0,0.35,Outlet
376,Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,25.0,525,131250.0,45938.0,0.35,Outlet
377,Sports Direct,1197831,9/1/2021,South,Texas,Dallas,Women's Athletic Footwear,30.0,425,127500.0,57375.0,0.45,Outlet
378,Sports Direct,1197831,9/2/2021,South,Texas,Dallas,Men's Apparel,35.0,325,113750.0,34125.0,0.3,Outlet
379,Sports Direct,1197831,9/3/2021,South,Texas,Dallas,Women's Apparel,30.0,600,180000.0,90000.0,0.5,Outlet
380,Sports Direct,1197831,9/4/2021,South,Texas,Dallas,Men's Street Footwear,20.0,750,150000.0,52500.0,0.35,Outlet
381,Sports Direct,1197831,9/5/2021,South,Texas,Dallas,Men's Athletic Footwear,30.0,775,232500.0,81375.0,0.35,Outlet
382,Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,25.0,625,156250.0,54688.0,0.35,Outlet
383,Sports Direct,1197831,9/7/2021,South,Texas,Dallas,Women's Athletic Footwear,35.0,550,192500.0,86625.0,0.45,Outlet
384,Sports Direct,1197831,9/8/2021,South,Texas,Dallas,Men's Apparel,50.0,450,225000.0,67500.0,0.3,Outlet
